run_id,instance_id,reviewer_size,actually_solved,reviewer_decision,reviewer_confidence,reviewer_reason,has_patch,tokens_in,tokens_out,cached,tp,fp,fn,tn
A_c3_9b_mcts,ledger_preview_001,9b,True,revise,low,"The patch incorrectly removes the abbreviation logic for the 1,000-1,499 range entirely, which contradicts the problem statement that low-thousands totals are being abbreviated 'too aggressively' and need to be fixed, implying the abbreviation should be adjusted or removed only if it's the specific error, but the current logic suggests the range itself is the issue; however, the patch simply reverts the abbreviation for that specific range to full format, which might be correct if the requirement is to show full numbers for low thousands, but the root cause mentions 'abbreviating 1,000 as 1k instead of 1k' which is confusing, suggesting the current code might be correct or the patch is misaligned with the actual requirement. Given the ambiguity in the root cause ('abbreviating 1,000 as 1k instead of 1k'), the patch's action of removing the abbreviation for that range might be the intended fix, but the confidence is low due to the unclear requirement. However, the patch is non-empty and targets the right file, but the logic might be incomplete if the requirement is to keep the abbreviation but adjust the threshold. Since the root cause is unclear, the patch might be correct, but the confidence is low. Let's assume the patch is correct if the requirement is to not abbreviate low thousands. But the root cause says 'too aggressively', so maybe the threshold should be higher. The patch sets it to 1000-1500 to full format, which might be wrong if the requirement is to abbreviate above 1500. The patch is likely correct if the issue is that 1000-1500 was being abbreviated and should not be. But the root cause is unclear. Given the ambiguity, I will revise to clarify the requirement.",True,568,455,True,0,0,1,0
A_c3_9b_mcts,ledger_preview_001,30b,True,revise,high,"The patch incorrectly changes the formatting logic by removing the abbreviation for values between 1000 and 1500, which contradicts the requirement to fix aggressive abbreviation of low-thousands totals; it should instead adjust the threshold or formatting to preserve readability without over-abbreviating.",True,538,132,True,0,0,1,0
A_c3_9b_mcts,ledger_preview_001,120b,True,error,,parse_failed,True,1171,1024,True,0,0,0,0
A_c3_9b_mcts,oncall_brief_medium_c3_001,9b,True,accept,high,The patch correctly filters out acknowledged incidents from the unacked load calculation as described in the root cause.,True,532,54,True,1,0,0,0
A_c3_9b_mcts,oncall_brief_medium_c3_001,30b,True,accept,high,"The patch correctly filters out acknowledged incidents from the unacked load calculation by adding a condition to exclude them, directly addressing the root cause.",True,501,56,True,1,0,0,0
A_c3_9b_mcts,oncall_brief_medium_c3_001,120b,True,accept,high,"The patch correctly updates the unacked count logic to exclude acknowledged incidents, addressing the described root cause without affecting tests.",True,548,312,True,1,0,0,0
A_c3_9b_mcts,quota_snapshot_medium_c3_001,9b,True,accept,high,The patch correctly filters out suspended accounts from the over-quota calculation as specified in the root cause hypothesis.,True,520,55,True,1,0,0,0
A_c3_9b_mcts,quota_snapshot_medium_c3_001,30b,True,accept,high,"The patch correctly excludes suspended accounts from the over-quota count by adding a condition to filter them out, addressing the root cause of inflated action totals.",True,490,54,True,1,0,0,0
A_c3_9b_mcts,quota_snapshot_medium_c3_001,120b,True,accept,high,"The patch correctly updates the over_quota_count function to exclude suspended accounts, directly addressing the root cause.",True,540,263,True,1,0,0,0
A_c3_9b_mcts,release_notes_medium_c3_001,9b,True,accept,high,"The patch correctly adds a filter to exclude deprecated items in the service layer, directly addressing the root cause hypothesis.",True,509,56,True,1,0,0,0
A_c3_9b_mcts,release_notes_medium_c3_001,30b,True,accept,high,"The patch correctly modifies the filtering logic in release_service.py to exclude deprecated items from public change titles, aligning with the root cause hypothesis.",True,479,57,True,1,0,0,0
A_c3_9b_mcts,release_notes_medium_c3_001,120b,True,accept,high,"The patch adds the missing deprecated check to the public_change_titles function, correctly filtering out deprecated items.",True,537,291,True,1,0,0,0
A_c3_9b_mcts,roster_signature_001,9b,False,revise,high,"The patch incorrectly removes apostrophes instead of fixing the hyphen handling or escaping logic, which would break names like 'O''-Connor' and contradict the requirement to handle apostrophe-plus-hyphen sequences correctly.",True,546,123,True,0,0,0,1
A_c3_9b_mcts,roster_signature_001,30b,False,revise,high,"The patch incorrectly removes apostrophes from names instead of preserving them, which violates the requirement to maintain uppercase team code exports and likely breaks the intended name formatting.",True,516,99,True,0,0,0,1
A_c3_9b_mcts,roster_signature_001,120b,False,error,,parse_failed,True,1155,1024,True,0,0,0,0
A_c3_9b_mcts,segment_badge_001,9b,False,revise,high,empty patch,False,0,0,True,0,0,0,1
A_c3_9b_mcts,segment_badge_001,30b,False,revise,high,empty patch,False,0,0,True,0,0,0,1
A_c3_9b_mcts,segment_badge_001,120b,False,revise,high,empty patch,False,0,0,True,0,0,0,1
A_c3_9b_mcts,ticket_digest_medium_c3_001,9b,True,accept,high,"The patch correctly filters out snoozed escalations in the ticket service layer, directly addressing the root cause hypothesis.",True,521,57,True,1,0,0,0
A_c3_9b_mcts,ticket_digest_medium_c3_001,30b,True,revise,high,"The fix is applied in the wrong layer; the ticket_service should not filter for snoozed status as this logic belongs in the presenter layer, and the change does not address the root cause of the digest presenter including snoozed escalations.",True,491,118,True,0,0,1,0
A_c3_9b_mcts,ticket_digest_medium_c3_001,120b,True,accept,high,"The patch correctly updates the escalated_open_count function to exclude snoozed tickets, addressing the root cause without affecting tests.",True,540,335,True,1,0,0,0
A_c3_9b_mcts,transfer_digest_001,9b,False,revise,high,"The patch incorrectly changes the condition to only handle zero rates, leaving low non-zero rates (0 < rate < 0.01) to be formatted by the f-string which truncates them to '0.0%' instead of rounding them properly.",True,519,141,True,0,0,0,1
A_c3_9b_mcts,transfer_digest_001,30b,False,revise,high,"The patch incorrectly handles the rounding logic by only checking for rate == 0 and returning '0.0%', which does not address the issue of low non-zero rates being rounded down to zero; it also fails to implement proper rounding for values between 0 and 0.01.",True,490,117,True,0,0,0,1
A_c3_9b_mcts,transfer_digest_001,120b,False,accept,high,The patch correctly updates the rounding logic to handle low non-zero rates by removing the premature zeroing condition.,True,535,493,True,0,1,0,0
A_c3_9b_mcts,uptime_rollup_medium_c3_001,9b,True,accept,high,"The patch correctly filters out suppressed probe failures in the uptime_service layer, aligning with the root cause hypothesis and problem statement.",True,524,59,True,1,0,0,0
A_c3_9b_mcts,uptime_rollup_medium_c3_001,30b,True,revise,high,"The patch modifies the wrong file; the root cause points to uptime_service or rollup_presenter, but the change is only in uptime_service without addressing potential issues in rollup_presenter",True,1188,265,True,0,0,1,0
A_c3_9b_mcts,uptime_rollup_medium_c3_001,120b,True,accept,high,"The patch adds a filter to exclude suppressed probes from failing_probe_names, directly addressing the inclusion of suppressed failures in the outage list.",True,549,262,True,1,0,0,0
B_c2_rafe_linear,assignee_board_001,9b,False,accept,high,"The patch correctly addresses the root cause by applying case-insensitive sorting to the assignee names, ensuring uppercase names no longer jump ahead of lowercase ones.",True,501,64,True,0,1,0,0
B_c2_rafe_linear,assignee_board_001,30b,False,revise,high,"The patch modifies the wrong file; the fix should be in app/presenters/summary.py, not app/services/board.py, as the issue is with the board summary display logic",True,1138,259,True,0,0,0,1
B_c2_rafe_linear,assignee_board_001,120b,False,accept,high,"The patch correctly changes the sorting to case‑insensitive in the function that generates visible owner names, directly addressing the described casing issue.",True,523,394,True,0,1,0,0
B_c2_rafe_linear,campaign_header_001,9b,False,revise,high,empty patch,False,0,0,True,0,0,0,1
B_c2_rafe_linear,campaign_header_001,30b,False,revise,high,empty patch,False,0,0,True,0,0,0,1
B_c2_rafe_linear,campaign_header_001,120b,False,revise,high,empty patch,False,0,0,True,0,0,0,1
B_c2_rafe_linear,comment_highlight_001,9b,True,accept,high,"The patch correctly filters out deleted comments in the service layer to prevent them from being counted as active activity, directly addressing the root cause.",True,528,61,True,1,0,0,0
B_c2_rafe_linear,comment_highlight_001,30b,True,accept,high,"The patch correctly filters out deleted comments in the active_comments function, addressing the root cause that deleted comments were being counted as active activity.",True,498,56,True,1,0,0,0
B_c2_rafe_linear,comment_highlight_001,120b,True,accept,high,"The patch adds proper filtering of deleted comments in the active_comments function, directly addressing the root cause without affecting tests.",True,547,352,True,1,0,0,0
B_c2_rafe_linear,dispatch_preview_001,9b,False,revise,high,"The patch modifies a test file, which violates the constraint that test files must not be changed.",True,748,96,True,0,0,0,1
B_c2_rafe_linear,dispatch_preview_001,30b,False,revise,high,"The patch incorrectly modifies the test to expect 'Mina-West' instead of fixing the logic to preserve apostrophe-hyphen names correctly, and the implementation still mishandles the case where the apostrophe is not at the start of a part.",True,719,133,True,0,0,0,1
B_c2_rafe_linear,dispatch_preview_001,120b,False,revise,high,"The patch modifies test files, which is not allowed.",True,758,147,True,0,0,0,1
B_c2_rafe_linear,fee_rounding_001,9b,True,revise,high,"The patch replaces integer arithmetic with floating-point multiplication and the built-in round function, which introduces potential floating-point precision errors and is inconsistent with the integer-only type hints and logic of the original code.",True,470,126,True,0,0,1,0
B_c2_rafe_linear,fee_rounding_001,30b,True,revise,high,The patch uses floating-point arithmetic which can introduce precision errors; it should use integer arithmetic with proper rounding,True,1060,232,True,0,0,1,0
B_c2_rafe_linear,fee_rounding_001,120b,True,accept,medium,"The patch replaces the floor division with round, fixing the rounding behavior to nearest cent as intended.",True,991,976,True,1,0,0,0
B_c2_rafe_linear,headline_api_001,9b,True,revise,high,"The patch uses a hardcoded list of acronyms instead of a general solution for acronym-first slugs, which fails to handle other valid acronyms and is not logically complete.",True,493,140,True,0,0,1,0
B_c2_rafe_linear,headline_api_001,30b,True,revise,high,"The fix hardcodes a list of acronyms instead of using a general rule to preserve acronym casing, which is not scalable and may miss other valid acronyms",True,463,103,True,0,0,1,0
B_c2_rafe_linear,headline_api_001,120b,True,accept,high,"The patch updates format_headline to correctly preserve known acronyms while otherwise capitalizing words, directly addressing the formatting issue.",True,516,494,True,1,0,0,0
B_c2_rafe_linear,incident_brief_c2_001,9b,False,revise,high,empty patch,False,0,0,True,0,0,0,1
B_c2_rafe_linear,incident_brief_c2_001,30b,False,revise,high,empty patch,False,0,0,True,0,0,0,1
